x,y,HEATING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,LOCAL_MONTH,SNOW_ON_GROUND,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,MAX_TEMPERATURE,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,LOCAL_DATE,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,LOCAL_DAY,ID,MIN_TEMPERATURE,MAX_REL_HUMIDITY,TOTAL_SNOW_FLAG,TOTAL_RAIN,LOCAL_YEAR,DIRECTION_MAX_GUST,HEATING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,MEAN_TEMPERATURE,TOTAL_SNOW,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,STATION_NAME
-79.4,43.666666666666664,M,M,,,5,,M,6158355,,E,ON,,,,,M,2010-05-07 00:00:00,,M,7,6158355.2010.5.7,7.5,,M,,2010,,,M,,,M,M,TORONTO CITY
-79.4,43.666666666666664,,,,1.7,5,,M,6158355,,,ON,12.6,,,0,,2010-05-08 00:00:00,69,M,8,6158355.2010.5.8,2.4,100,M,,2010,,10.5,,7.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,5,,M,6158355,,,ON,10.6,,,0,,2010-05-09 00:00:00,45,M,9,6158355.2010.5.9,2,79,M,,2010,,11.7,,6.3,,,M,TORONTO CITY
-79.4,43.666666666666664,M,M,,,5,,M,6158355,,M,ON,,,,,M,2010-05-10 00:00:00,,M,10,6158355.2010.5.10,,,M,,2010,,,M,,,M,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.6,5,,M,6158355,,,ON,10.4,,,0,,2010-05-11 00:00:00,46,M,11,6158355.2010.5.11,6.5,93,M,,2010,,9.5,,8.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.6,5,,M,6158355,,,ON,10.8,,,0,,2010-05-12 00:00:00,65,M,12,6158355.2010.5.12,6.1,97,M,,2010,,9.5,,8.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,4.5,5,,M,6158355,,,ON,10.8,,,0,,2010-05-13 00:00:00,59,M,13,6158355.2010.5.13,5.5,94,M,,2010,,9.8,,8.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,5,,M,6158355,,,ON,21.9,,,0,,2010-05-14 00:00:00,45,M,14,6158355.2010.5.14,8,98,M,,2010,,3,,15,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,5,,M,6158355,,,ON,15.1,,,0,,2010-05-15 00:00:00,60,M,15,6158355.2010.5.15,9.1,76,M,,2010,,5.9,,12.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,5,,M,6158355,,,ON,20,,,0,,2010-05-16 00:00:00,31,M,16,6158355.2010.5.16,9.5,79,M,,2010,,3.2,,14.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,5,,M,6158355,,,ON,20.5,,,0,,2010-05-17 00:00:00,28,M,17,6158355.2010.5.17,11.3,67,M,,2010,,2.1,,15.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,5,,M,6158355,,,ON,19.7,,,0,,2010-05-18 00:00:00,39,M,18,6158355.2010.5.18,13.5,66,M,,2010,,1.4,,16.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,5,,M,6158355,,,ON,25.1,,,0.3,,2010-05-19 00:00:00,36,M,19,6158355.2010.5.19,11.5,75,M,,2010,,0,,18.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,5,,M,6158355,,,ON,27.7,,,2.5,,2010-05-20 00:00:00,35,M,20,6158355.2010.5.20,13.2,74,M,,2010,,0,,20.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,5,,M,6158355,,,ON,20.2,,,0.3,,2010-05-21 00:00:00,50,M,21,6158355.2010.5.21,16.3,69,M,,2010,,0,,18.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,5,,M,6158355,,,ON,20.9,,,0.6,,2010-05-22 00:00:00,66,M,22,6158355.2010.5.22,16.3,85,M,,2010,,0,,18.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,5,,M,6158355,,,ON,24.7,,,2.1,,2010-05-23 00:00:00,64,M,23,6158355.2010.5.23,15.5,95,M,,2010,,0,,20.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,5,,M,6158355,,,ON,27.2,,,3.9,,2010-05-24 00:00:00,58,M,24,6158355.2010.5.24,16.6,90,M,,2010,,0,,21.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,5,,M,6158355,,,ON,29.1,,,5.1,,2010-05-25 00:00:00,45,M,25,6158355.2010.5.25,17,88,M,,2010,,0,,23.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,5,,M,6158355,,,ON,30.6,,,7.1,,2010-05-26 00:00:00,45,M,26,6158355.2010.5.26,19.6,83,M,,2010,,0,,25.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,5,,M,6158355,,,ON,29.7,,,7,,2010-05-27 00:00:00,46,M,27,6158355.2010.5.27,20.2,81,M,,2010,,0,,25,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,5,,M,6158355,,,ON,25.9,,,4.6,,2010-05-28 00:00:00,44,M,28,6158355.2010.5.28,19.2,74,M,,2010,,0,,22.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,5,,M,6158355,,,ON,27.3,,,4.7,,2010-05-29 00:00:00,34,M,29,6158355.2010.5.29,18.1,83,M,,2010,,0,,22.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,5,,M,6158355,,,ON,28.6,,,4.1,,2010-05-30 00:00:00,35,M,30,6158355.2010.5.30,15.5,72,M,,2010,,0,,22.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,3.2,5,,M,6158355,,,ON,27.1,,,4.1,,2010-05-31 00:00:00,53,M,31,6158355.2010.5.31,17.1,98,M,,2010,,0,,22.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,5.4,6,,M,6158355,,,ON,29.1,,,5.9,,2010-06-01 00:00:00,29,M,1,6158355.2010.6.1,18.6,99,M,,2010,,0,,23.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,26.2,6,,M,6158355,,,ON,26.3,,,3.7,,2010-06-02 00:00:00,58,M,2,6158355.2010.6.2,17.1,99,M,,2010,,0,,21.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,5.8,6,,M,6158355,,,ON,20.9,,,1.1,,2010-06-03 00:00:00,77,M,3,6158355.2010.6.3,17.3,98,M,,2010,,0,,19.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,2.3,6,,M,6158355,,,ON,24.2,,,1.9,,2010-06-04 00:00:00,62,M,4,6158355.2010.6.4,15.6,98,M,,2010,,0,,19.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,2.5,6,,M,6158355,,,ON,26.6,,,3.5,,2010-06-05 00:00:00,51,M,5,6158355.2010.6.5,16.4,99,M,,2010,,0,,21.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,18.9,6,,M,6158355,,,ON,19.3,,,0,,2010-06-06 00:00:00,50,M,6,6158355.2010.6.6,12.1,99,M,,2010,,2.3,,15.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,6,,M,6158355,,,ON,19.7,,,0,,2010-06-07 00:00:00,46,M,7,6158355.2010.6.7,12,84,M,,2010,,2.1,,15.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,6,,M,6158355,,,ON,21.3,,,0,,2010-06-08 00:00:00,39,M,8,6158355.2010.6.8,10,76,M,,2010,,2.3,,15.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,8.2,6,,M,6158355,,,ON,16.1,,,0,,2010-06-09 00:00:00,64,M,9,6158355.2010.6.9,12.8,100,M,,2010,,3.5,,14.5,,,M,TORONTO CITY
-79.4,43.666666666666664,E,,,0,6,,M,6158355,,E,ON,21.6,,,0,E,2010-06-10 00:00:00,54,M,10,6158355.2010.6.10,13,100,M,,2010,,0.7,,17.3,,E,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,6,,M,6158355,,,ON,23.7,,,0.8,,2010-06-11 00:00:00,47,M,11,6158355.2010.6.11,13.8,89,M,,2010,,0,,18.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,1.2,6,,M,6158355,,,ON,18.6,,,0,,2010-06-12 00:00:00,80,M,12,6158355.2010.6.12,15.7,99,M,,2010,,0.8,,17.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,6,,M,6158355,,,ON,21.3,,,1.4,,2010-06-13 00:00:00,76,M,13,6158355.2010.6.13,17.4,96,M,,2010,,0,,19.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,6,,M,6158355,,,ON,26.4,,,3.6,,2010-06-14 00:00:00,55,M,14,6158355.2010.6.14,16.8,98,M,,2010,,0,,21.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,6,,M,6158355,,,ON,22.6,,,1.1,,2010-06-15 00:00:00,28,M,15,6158355.2010.6.15,15.6,82,M,,2010,,0,,19.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,14.4,6,,M,6158355,,,ON,26.6,,,2.9,,2010-06-16 00:00:00,62,M,16,6158355.2010.6.16,15.1,99,M,,2010,,0,,20.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,6,,M,6158355,,,ON,24.4,,,1.2,,2010-06-17 00:00:00,46,M,17,6158355.2010.6.17,13.9,84,M,,2010,,0,,19.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,6,,M,6158355,,,ON,26.1,,,2.4,,2010-06-18 00:00:00,53,M,18,6158355.2010.6.18,14.7,81,M,,2010,,0,,20.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.6,6,,M,6158355,,,ON,28.6,,,6.2,,2010-06-19 00:00:00,65,M,19,6158355.2010.6.19,19.7,86,M,,2010,,0,,24.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,6,,M,6158355,,,ON,28.2,,,5.5,,2010-06-20 00:00:00,54,M,20,6158355.2010.6.20,18.8,90,M,,2010,,0,,23.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,6,,M,6158355,,,ON,26.2,,,3.9,,2010-06-21 00:00:00,54,M,21,6158355.2010.6.21,17.5,83,M,,2010,,0,,21.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,10,6,,M,6158355,,,ON,24.8,,,3.9,,2010-06-22 00:00:00,73,M,22,6158355.2010.6.22,18.9,99,M,,2010,,0,,21.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,6,,M,6158355,,,ON,28.7,,,5.5,,2010-06-23 00:00:00,65,M,23,6158355.2010.6.23,18.2,95,M,,2010,,0,,23.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,9.3,6,,M,6158355,,,ON,27.7,,,5.3,,2010-06-24 00:00:00,57,M,24,6158355.2010.6.24,18.8,99,M,,2010,,0,,23.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,6,,M,6158355,,,ON,26.2,,,3.3,,2010-06-25 00:00:00,45,M,25,6158355.2010.6.25,16.3,87,M,,2010,,0,,21.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,6.7,6,,M,6158355,,,ON,21.6,,,1.8,,2010-06-26 00:00:00,78,M,26,6158355.2010.6.26,17.9,98,M,,2010,,0,,19.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,44.9,6,,M,6158355,,,ON,23.9,,,2.9,,2010-06-27 00:00:00,74,M,27,6158355.2010.6.27,17.8,100,M,,2010,,0,,20.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.6,6,,M,6158355,,,ON,30.8,,,6.2,,2010-06-28 00:00:00,47,M,28,6158355.2010.6.28,17.6,100,M,,2010,,0,,24.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,6,,M,6158355,,,ON,21.4,,,0,,2010-06-29 00:00:00,41,M,29,6158355.2010.6.29,12.6,83,M,,2010,,1,,17,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,6,,M,6158355,,,ON,21.3,,,0,,2010-06-30 00:00:00,45,M,30,6158355.2010.6.30,10.7,85,M,,2010,,2,,16,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,22.4,,,0,,2010-07-01 00:00:00,35,M,1,6158355.2010.7.1,12.3,76,M,,2010,,0.6,,17.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,24.4,,,1.5,,2010-07-02 00:00:00,35,M,2,6158355.2010.7.2,14.5,76,M,,2010,,0,,19.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,28.9,,,4.3,,2010-07-03 00:00:00,39,M,3,6158355.2010.7.3,15.6,79,M,,2010,,0,,22.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,30.5,,,5.9,,2010-07-04 00:00:00,45,M,4,6158355.2010.7.4,17.2,83,M,,2010,,0,,23.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,34.2,,,9.8,,2010-07-05 00:00:00,55,M,5,6158355.2010.7.5,21.3,86,M,,2010,,0,,27.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,33,,,10.1,,2010-07-06 00:00:00,48,M,6,6158355.2010.7.6,23.1,90,M,,2010,,0,,28.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,33.2,,,10.1,,2010-07-07 00:00:00,58,M,7,6158355.2010.7.7,22.9,88,M,,2010,,0,,28.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,34.1,,,11.4,,2010-07-08 00:00:00,45,M,8,6158355.2010.7.8,24.6,91,M,,2010,,0,,29.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,34.6,7,,M,6158355,,,ON,26.5,,,5.2,,2010-07-09 00:00:00,72,M,9,6158355.2010.7.9,19.8,98,M,,2010,,0,,23.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,28.9,,,5.7,,2010-07-10 00:00:00,37,M,10,6158355.2010.7.10,18.5,76,M,,2010,,0,,23.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,28.8,,,5.2,,2010-07-11 00:00:00,46,M,11,6158355.2010.7.11,17.6,88,M,,2010,,0,,23.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,26.2,,,5.5,,2010-07-12 00:00:00,74,M,12,6158355.2010.7.12,20.8,93,M,,2010,,0,,23.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,28.5,,,7,,2010-07-13 00:00:00,64,M,13,6158355.2010.7.13,21.4,92,M,,2010,,0,,25,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,27.4,,,6.6,,2010-07-14 00:00:00,69,M,14,6158355.2010.7.14,21.8,95,M,,2010,,0,,24.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,28.9,,,6.9,,2010-07-15 00:00:00,70,M,15,6158355.2010.7.15,20.9,87,M,,2010,,0,,24.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,30.7,,,9,,2010-07-16 00:00:00,46,M,16,6158355.2010.7.16,23.3,93,M,,2010,,0,,27,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,29.6,,,7.1,,2010-07-17 00:00:00,60,M,17,6158355.2010.7.17,20.6,74,M,,2010,,0,,25.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,27.2,,,4.5,,2010-07-18 00:00:00,63,M,18,6158355.2010.7.18,17.8,85,M,,2010,,0,,22.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,1.8,7,,M,6158355,,,ON,27.4,,,5.6,,2010-07-19 00:00:00,61,M,19,6158355.2010.7.19,19.7,98,M,,2010,,0,,23.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,27.3,,,5.2,,2010-07-20 00:00:00,43,M,20,6158355.2010.7.20,19.1,90,M,,2010,,0,,23.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,30.9,,,7.4,,2010-07-21 00:00:00,50,M,21,6158355.2010.7.21,19.9,90,M,,2010,,0,,25.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,28.2,,,6,,2010-07-22 00:00:00,50,M,22,6158355.2010.7.22,19.7,89,M,,2010,,0,,24,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,31.6,7,,M,6158355,,,ON,30.8,,,6.5,,2010-07-23 00:00:00,72,M,23,6158355.2010.7.23,18.2,100,M,,2010,,0,,24.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,7.5,7,,M,6158355,,,ON,26.8,,,5.9,,2010-07-24 00:00:00,85,M,24,6158355.2010.7.24,21,99,M,,2010,,0,,23.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,26.6,,,5.1,,2010-07-25 00:00:00,38,M,25,6158355.2010.7.25,19.6,91,M,,2010,,0,,23.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,28.8,,,5.3,,2010-07-26 00:00:00,46,M,26,6158355.2010.7.26,17.7,83,M,,2010,,0,,23.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,28.9,,,5.4,,2010-07-27 00:00:00,46,M,27,6158355.2010.7.27,17.8,90,M,,2010,,0,,23.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,7,7,,M,6158355,,,ON,32,,,7.8,,2010-07-28 00:00:00,60,M,28,6158355.2010.7.28,19.6,97,M,,2010,,0,,25.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,25.6,,,3.6,,2010-07-29 00:00:00,47,M,29,6158355.2010.7.29,17.6,88,M,,2010,,0,,21.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,24.1,,,2.3,,2010-07-30 00:00:00,54,M,30,6158355.2010.7.30,16.5,86,M,,2010,,0,,20.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,23.8,,,2.3,,2010-07-31 00:00:00,59,M,31,6158355.2010.7.31,16.7,84,M,,2010,,0,,20.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,25.3,,,4.2,,2010-08-01 00:00:00,57,M,1,6158355.2010.8.1,19.1,84,M,,2010,,0,,22.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,27.2,,,5.2,,2010-08-02 00:00:00,74,M,2,6158355.2010.8.2,19.1,94,M,,2010,,0,,23.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,30.5,,,7.9,,2010-08-03 00:00:00,69,M,3,6158355.2010.8.3,21.3,97,M,,2010,,0,,25.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,31.6,,,8.8,,2010-08-04 00:00:00,60,M,4,6158355.2010.8.4,22,96,M,,2010,,0,,26.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,31.7,,,8,,2010-08-05 00:00:00,43,M,5,6158355.2010.8.5,20.2,88,M,,2010,,0,,26,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,24.4,,,1.7,,2010-08-06 00:00:00,45,M,6,6158355.2010.8.6,14.9,74,M,,2010,,0,,19.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,24.3,,,0.7,,2010-08-07 00:00:00,55,M,7,6158355.2010.8.7,13,77,M,,2010,,0,,18.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,26.2,,,4.6,,2010-08-08 00:00:00,68,M,8,6158355.2010.8.8,18.9,92,M,,2010,,0,,22.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,9.3,8,,M,6158355,,,ON,28.1,,,6.2,,2010-08-09 00:00:00,75,M,9,6158355.2010.8.9,20.3,99,M,,2010,,0,,24.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,29.8,,,7.5,,2010-08-10 00:00:00,63,M,10,6158355.2010.8.10,21.1,100,M,,2010,,0,,25.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,27.9,,,6.7,,2010-08-11 00:00:00,74,M,11,6158355.2010.8.11,21.5,95,M,,2010,,0,,24.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,26.7,,,6.4,,2010-08-12 00:00:00,66,M,12,6158355.2010.8.12,22.1,89,M,,2010,,0,,24.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,27.1,,,5.7,,2010-08-13 00:00:00,66,M,13,6158355.2010.8.13,20.2,91,M,,2010,,0,,23.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,26.7,,,5.6,,2010-08-14 00:00:00,70,M,14,6158355.2010.8.14,20.5,89,M,,2010,,0,,23.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,6.9,8,,M,6158355,,,ON,29.7,,,8.2,,2010-08-15 00:00:00,75,M,15,6158355.2010.8.15,22.7,96,M,,2010,,0,,26.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,27.8,,,5.8,,2010-08-16 00:00:00,41,M,16,6158355.2010.8.16,19.7,92,M,,2010,,0,,23.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,28.2,,,4.8,,2010-08-17 00:00:00,39,M,17,6158355.2010.8.17,17.3,79,M,,2010,,0,,22.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,24.2,,,2.8,,2010-08-18 00:00:00,65,M,18,6158355.2010.8.18,17.4,90,M,,2010,,0,,20.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.9,8,,M,6158355,,,ON,28.1,,,4.6,,2010-08-19 00:00:00,63,M,19,6158355.2010.8.19,17.1,96,M,,2010,,0,,22.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,22.3,,,0.8,,2010-08-20 00:00:00,48,M,20,6158355.2010.8.20,15.2,85,M,,2010,,0,,18.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,25.3,8,,M,6158355,,,ON,23.1,,,3.7,,2010-08-21 00:00:00,62,M,21,6158355.2010.8.21,20.2,100,M,,2010,,0,,21.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,36.3,8,,M,6158355,,,ON,22.3,,,3.1,,2010-08-22 00:00:00,90,M,22,6158355.2010.8.22,19.8,100,M,,2010,,0,,21.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,20.8,,,1.7,,2010-08-23 00:00:00,81,M,23,6158355.2010.8.23,18.6,95,M,,2010,,0,,19.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,22.8,,,2.3,,2010-08-24 00:00:00,71,M,24,6158355.2010.8.24,17.7,93,M,,2010,,0,,20.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,11.3,8,,M,6158355,,,ON,25.4,,,3.4,,2010-08-25 00:00:00,70,M,25,6158355.2010.8.25,17.4,96,M,,2010,,0,,21.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,22.2,,,0.1,,2010-08-26 00:00:00,53,M,26,6158355.2010.8.26,14,88,M,,2010,,0,,18.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,23.8,,,0,,2010-08-27 00:00:00,56,M,27,6158355.2010.8.27,12,89,M,,2010,,0.1,,17.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,28.3,,,4,,2010-08-28 00:00:00,62,M,28,6158355.2010.8.28,15.6,96,M,,2010,,0,,22,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,30,,,5.4,,2010-08-29 00:00:00,46,M,29,6158355.2010.8.29,16.7,96,M,,2010,,0,,23.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,32.6,,,8.6,,2010-08-30 00:00:00,52,M,30,6158355.2010.8.30,20.5,91,M,,2010,,0,,26.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,31.1,,,8.7,,2010-08-31 00:00:00,62,M,31,6158355.2010.8.31,22.2,92,M,,2010,,0,,26.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,31.2,,,8.7,,2010-09-01 00:00:00,55,M,1,6158355.2010.9.1,22.1,94,M,,2010,,0,,26.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,3.8,9,,M,6158355,,,ON,29.6,,,8.2,,2010-09-02 00:00:00,68,M,2,6158355.2010.9.2,22.8,97,M,,2010,,0,,26.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,17.1,9,,M,6158355,,,ON,25.9,,,3.4,,2010-09-03 00:00:00,52,M,3,6158355.2010.9.3,16.8,97,M,,2010,,0,,21.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,17.3,,,0,,2010-09-04 00:00:00,61,M,4,6158355.2010.9.4,12.5,89,M,,2010,,3.1,,14.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,19.8,,,0,,2010-09-05 00:00:00,50,M,5,6158355.2010.9.5,11.5,89,M,,2010,,2.3,,15.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,1.4,9,,M,6158355,,,ON,19.7,,,0,,2010-09-06 00:00:00,68,M,6,6158355.2010.9.6,12.7,93,M,,2010,,1.8,,16.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,26.8,,,3.4,,2010-09-07 00:00:00,41,M,7,6158355.2010.9.7,15.9,92,M,,2010,,0,,21.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,19.8,,,0,,2010-09-08 00:00:00,66,M,8,6158355.2010.9.8,14.7,86,M,,2010,,0.7,,17.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,17.2,,,0,,2010-09-09 00:00:00,75,M,9,6158355.2010.9.9,13.1,88,M,,2010,,2.8,,15.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,19.4,,,0,,2010-09-10 00:00:00,61,M,10,6158355.2010.9.10,12.5,93,M,,2010,,2,,16,,,M,TORONTO CITY
